Asset_ID,Asset_Name,Model,Serial_Number,Assigned_To,Department,Location,Purchase_Date,Warranty_Expiry,Status,Condition
ASSET10227,Projector,Model-507,SN-788110,Divya Urs,Admin,Udupi,20-07-2023,19-07-2026,Under Repair,Excellent
ASSET10228,Tablet,Model-648,SN-133339,Manoj Pai,Admin,Ballari,02-06-2023,01-06-2025,In Use,Average
ASSET10229,Desktop,Model-882,SN-295115,,Finance,Davangere,29-11-2022,29-11-2023,Available,Poor
ASSET10230,Switch,Model-598,SN-785639,Shruthi Murthy,R&D,Shivamogga,17-09-2023,16-09-2026,Damaged,Excellent
ASSET10231,Tablet,Model-443,SN-307219,,Finance,Ballari,26-08-2022,26-08-2023,Available,Good
ASSET10232,Tablet,Model-206,SN-199937,Pooja Hegde,Sales,Hubli,03-09-2024,03-09-2026,In Use,Poor
ASSET10233,Tablet,Model-333,SN-769246,Meena Pai,Marketing,Shivamogga,23-05-2023,22-05-2024,In Use,Good
ASSET10234,Tablet,Model-621,SN-974130,Prakash Hegde,Operations,Hubli,26-01-2022,25-01-2025,Under Repair,Excellent
ASSET10235,Tablet,Model-174,SN-728050,Vikram Gowda,Finance,Bengaluru,01-12-2022,01-12-2023,Under Repair,Excellent
ASSET10236,Laptop,Model-821,SN-968021,Vikram Pai,HR,Belagavi,24-05-2023,23-05-2026,In Use,Average
ASSET10237,Server,Model-684,SN-479619,Vikram Desai,Operations,Mysuru,11-03-2023,10-03-2024,Under Repair,Average
ASSET10238,Tablet,Model-439,SN-277153,Vikram Hegde,IT,Davangere,25-01-2022,24-01-2025,Under Repair,Excellent
ASSET10239,Mobile,Model-732,SN-821432,,Marketing,Bengaluru,15-10-2024,15-10-2027,Available,Poor
ASSET10240,Switch,Model-839,SN-355547,,Sales,Hubli,03-01-2025,03-01-2027,Available,Excellent
ASSET10241,Mobile,Model-108,SN-480220,Sanjay Gowda,Admin,Ballari,19-09-2024,19-09-2025,Damaged,Excellent
ASSET10242,Server,Model-163,SN-337314,Deepak Murthy,Marketing,Hubli,23-04-2024,23-04-2025,Disposed,Poor
ASSET10243,Server,Model-462,SN-997035,Latha Hegde,HR,Mangalore,13-08-2022,12-08-2025,Damaged,Excellent
ASSET10244,Mobile,Model-261,SN-507699,Arjun Murthy,HR,Udupi,05-11-2023,04-11-2025,Damaged,Excellent
ASSET10245,Printer,Model-855,SN-150059,Vikram Shetty,IT,Ballari,29-04-2022,28-04-2024,Disposed,Poor
ASSET10246,Tablet,Model-918,SN-429265,Kavya Shetty,HR,Hubli,16-11-2022,16-11-2023,Under Repair,Good
ASSET10247,Laptop,Model-838,SN-636503,Latha Shetty,Finance,Shivamogga,19-02-2023,18-02-2025,Damaged,Good
ASSET10248,Monitor,Model-912,SN-275972,Prakash Rao,Admin,Bengaluru,30-07-2022,30-07-2023,In Use,Poor
ASSET10249,Mobile,Model-575,SN-926006,Latha Pai,Finance,Bengaluru,14-10-2022,13-10-2024,Under Repair,Average
ASSET10250,Router,Model-546,SN-900307,Latha Gowda,R&D,Mangalore,10-07-2022,10-07-2023,Under Repair,Poor
ASSET10251,Router,Model-457,SN-567890,Divya Murthy,HR,Ballari,03-04-2024,03-04-2026,Damaged,Good
ASSET10252,Server,Model-133,SN-896670,Prakash Pai,Sales,Belagavi,01-08-2024,01-08-2027,Under Repair,Poor
ASSET10253,Tablet,Model-426,SN-228435,Manoj Naidu,IT,Mangalore,15-12-2022,15-12-2023,In Use,Poor
ASSET10254,Printer,Model-734,SN-645662,,IT,Belagavi,25-08-2022,24-08-2024,Available,Excellent
ASSET10255,Monitor,Model-206,SN-177259,Divya Hegde,HR,Shivamogga,27-01-2025,27-01-2027,Under Repair,Good
ASSET10256,Monitor,Model-974,SN-652825,,Finance,Bengaluru,21-03-2024,21-03-2026,Available,Poor
ASSET10257,Desktop,Model-614,SN-779364,Manoj Gowda,HR,Ballari,14-06-2024,14-06-2027,Disposed,Poor
ASSET10258,Projector,Model-248,SN-591428,Pooja Murthy,Marketing,Mangalore,18-08-2022,18-08-2023,In Use,Poor
ASSET10259,Server,Model-368,SN-732489,Meena Rao,Finance,Davangere,14-06-2022,13-06-2024,Disposed,Excellent
ASSET10260,Printer,Model-209,SN-994720,,Operations,Mysuru,10-04-2023,09-04-2024,Available,Excellent
ASSET10261,Tablet,Model-296,SN-242570,Rakesh Gowda,R&D,Hubli,02-08-2023,01-08-2024,Damaged,Excellent
ASSET10262,Printer,Model-223,SN-278339,Meena Hegde,Admin,Bengaluru,13-08-2024,13-08-2025,In Use,Poor
ASSET10263,Printer,Model-181,SN-803707,Sahana Pai,Admin,Davangere,24-04-2023,23-04-2024,Under Repair,Excellent
ASSET10264,Projector,Model-350,SN-337647,Asha Desai,Admin,Belagavi,11-02-2022,10-02-2025,Disposed,Average
ASSET10265,Desktop,Model-764,SN-304361,Prakash Naidu,Sales,Davangere,22-10-2022,21-10-2025,Disposed,Excellent
ASSET10266,Projector,Model-965,SN-889962,,Operations,Belagavi,06-11-2023,05-11-2024,Available,Average
ASSET10267,Tablet,Model-184,SN-120580,Karthik Urs,HR,Mangalore,22-06-2024,22-06-2026,Under Repair,Good
ASSET10268,Laptop,Model-726,SN-732631,,R&D,Ballari,17-02-2023,16-02-2026,Available,Average
ASSET10269,Laptop,Model-295,SN-538056,Prakash Desai,HR,Mysuru,07-02-2024,06-02-2027,In Use,Average
ASSET10270,Monitor,Model-827,SN-274826,Sanjay Gowda,Operations,Belagavi,24-03-2022,23-03-2024,Disposed,Excellent
ASSET10271,Printer,Model-306,SN-915712,Rakesh Naidu,IT,Bengaluru,08-03-2023,07-03-2025,Disposed,Excellent
ASSET10272,Monitor,Model-787,SN-517435,,Finance,Davangere,10-09-2024,10-09-2025,Available,Good
ASSET10273,Desktop,Model-491,SN-380696,Deepak Rao,R&D,Udupi,02-11-2024,02-11-2025,Disposed,Good
ASSET10274,Mobile,Model-163,SN-589956,Pooja Hegde,IT,Mangalore,23-04-2024,23-04-2025,In Use,Poor
ASSET10275,Laptop,Model-796,SN-649285,Deepak Shetty,R&D,Belagavi,18-04-2022,18-04-2023,Under Repair,Average
ASSET10276,Switch,Model-643,SN-160102,,HR,Davangere,30-09-2022,30-09-2023,Available,Good
ASSET10277,Laptop,Model-692,SN-771134,Nandini Gowda,Marketing,Udupi,01-10-2023,30-09-2025,In Use,Good
ASSET10278,Monitor,Model-125,SN-836023,Latha Naidu,Operations,Davangere,03-04-2023,02-04-2024,Damaged,Good
ASSET10279,Monitor,Model-177,SN-985307,Divya Gowda,R&D,Belagavi,22-05-2022,22-05-2023,In Use,Average
ASSET10280,Mobile,Model-388,SN-528475,Sanjay Rao,Admin,Belagavi,04-09-2022,03-09-2025,In Use,Poor
ASSET10281,Monitor,Model-804,SN-719428,Rakesh Urs,IT,Bengaluru,24-02-2022,24-02-2024,Disposed,Average
ASSET10282,Server,Model-873,SN-914776,Shruthi Gowda,IT,Belagavi,27-09-2023,26-09-2024,Disposed,Good
ASSET10283,Monitor,Model-772,SN-460186,,IT,Shivamogga,10-03-2024,10-03-2025,Available,Excellent
ASSET10284,Monitor,Model-595,SN-896023,Karthik Pai,IT,Shivamogga,24-11-2024,24-11-2026,Damaged,Poor
ASSET10285,Printer,Model-115,SN-582264,Latha Urs,Operations,Mysuru,12-08-2023,11-08-2025,Damaged,Poor
ASSET10286,Desktop,Model-727,SN-554569,Vikram Pai,Marketing,Ballari,27-05-2024,27-05-2027,Damaged,Poor
ASSET10287,Router,Model-263,SN-330909,Nandini Murthy,Marketing,Hubli,29-04-2024,29-04-2027,Damaged,Good
ASSET10288,Desktop,Model-929,SN-591580,Kavya Desai,Admin,Udupi,31-05-2024,31-05-2027,Disposed,Poor
ASSET10289,Desktop,Model-109,SN-181943,,HR,Udupi,18-03-2022,17-03-2025,Available,Good
ASSET10290,Printer,Model-899,SN-505100,,HR,Shivamogga,04-11-2023,03-11-2024,Available,Average
ASSET10291,Printer,Model-927,SN-438621,,Marketing,Mangalore,20-08-2022,19-08-2024,Available,Poor
ASSET10292,Projector,Model-230,SN-766618,Deepak Naidu,IT,Udupi,17-02-2023,16-02-2025,Disposed,Excellent
ASSET10293,Switch,Model-292,SN-706986,,Operations,Davangere,21-11-2022,20-11-2024,Available,Average
ASSET10294,Monitor,Model-767,SN-697341,Latha Rao,Marketing,Udupi,13-04-2024,13-04-2027,Under Repair,Good
ASSET10295,Desktop,Model-302,SN-907960,Rohan Rao,R&D,Mangalore,17-01-2022,17-01-2024,Damaged,Average
ASSET10296,Desktop,Model-576,SN-337958,Sahana Pai,Marketing,Udupi,30-11-2024,30-11-2026,In Use,Poor
ASSET10297,Monitor,Model-601,SN-398029,Vikram Urs,HR,Hubli,25-10-2024,25-10-2025,In Use,Excellent
ASSET10298,Projector,Model-822,SN-496007,Kavya Naidu,Admin,Davangere,30-11-2022,29-11-2025,In Use,Excellent
ASSET10299,Tablet,Model-175,SN-462703,Rohan Naidu,Operations,Ballari,27-09-2023,26-09-2024,Damaged,Excellent
ASSET10300,Projector,Model-379,SN-731147,Rohan Pai,Sales,Belagavi,19-07-2023,18-07-2025,In Use,Average
ASSET10301,Monitor,Model-420,SN-485703,Arjun Shetty,Marketing,Mysuru,31-07-2023,30-07-2025,Disposed,Excellent
ASSET10302,Monitor,Model-149,SN-813400,,Marketing,Udupi,24-08-2022,23-08-2025,Available,Excellent
ASSET10303,Laptop,Model-972,SN-985231,Sahana Naidu,Marketing,Belagavi,20-06-2022,19-06-2024,Damaged,Excellent
ASSET10304,Laptop,Model-239,SN-429075,Prakash Hegde,R&D,Mangalore,01-11-2024,01-11-2026,Damaged,Good
ASSET10305,Printer,Model-571,SN-227981,Vikram Pai,Finance,Mysuru,31-05-2023,30-05-2024,Damaged,Average
ASSET10306,Laptop,Model-118,SN-930198,Rakesh Murthy,Admin,Shivamogga,17-03-2023,16-03-2026,Under Repair,Excellent
ASSET10307,Server,Model-777,SN-270347,,IT,Ballari,17-05-2022,16-05-2024,Available,Good
ASSET10308,Switch,Model-666,SN-614677,Pooja Shetty,R&D,Ballari,24-09-2023,23-09-2024,Disposed,Poor
ASSET10309,Tablet,Model-411,SN-611113,,Marketing,Belagavi,09-05-2024,09-05-2026,Available,Average
ASSET10310,Monitor,Model-357,SN-411476,,HR,Mysuru,06-01-2024,05-01-2026,Available,Excellent
ASSET10311,Mobile,Model-190,SN-904807,Shruthi Gowda,R&D,Mangalore,04-07-2022,03-07-2025,In Use,Excellent
ASSET10312,Monitor,Model-456,SN-599457,,Finance,Belagavi,21-05-2024,21-05-2026,Available,Poor
ASSET10313,Desktop,Model-105,SN-727936,Karthik Hegde,R&D,Shivamogga,06-07-2022,06-07-2023,Damaged,Good
ASSET10314,Switch,Model-787,SN-321228,Kavya Desai,IT,Davangere,18-04-2024,18-04-2025,Damaged,Good
ASSET10315,Mobile,Model-797,SN-224855,Nandini Desai,HR,Bengaluru,18-03-2023,17-03-2026,In Use,Poor
ASSET10316,Server,Model-324,SN-259213,Asha Rao,Operations,Shivamogga,01-08-2024,01-08-2025,Under Repair,Average
ASSET10317,Switch,Model-621,SN-519683,,HR,Bengaluru,19-11-2022,19-11-2023,Available,Good
ASSET10318,Mobile,Model-426,SN-259741,Meena Hegde,IT,Udupi,27-10-2023,26-10-2024,Under Repair,Average
ASSET10319,Monitor,Model-883,SN-330151,Divya Gowda,Marketing,Hubli,17-10-2022,17-10-2023,Disposed,Average
ASSET10320,Mobile,Model-529,SN-261215,Meena Murthy,Finance,Mangalore,25-11-2024,25-11-2027,In Use,Poor
ASSET10321,Server,Model-472,SN-596140,Pooja Shetty,Sales,Shivamogga,08-02-2022,08-02-2023,Damaged,Average
ASSET10322,Laptop,Model-194,SN-796971,Arjun Gowda,R&D,Belagavi,10-03-2024,10-03-2027,Disposed,Poor
ASSET10323,Mobile,Model-343,SN-555116,Sanjay Rao,Admin,Shivamogga,24-06-2022,23-06-2024,Damaged,Poor
ASSET10324,Mobile,Model-979,SN-919298,Sanjay Shetty,Operations,Hubli,20-07-2022,19-07-2024,Damaged,Excellent
ASSET10325,Projector,Model-118,SN-447991,,IT,Bengaluru,20-11-2022,20-11-2023,Available,Poor
ASSET10326,Router,Model-912,SN-110869,,Marketing,Ballari,15-02-2023,14-02-2025,Available,Average
ASSET10327,Printer,Model-611,SN-433791,Deepak Naidu,Finance,Shivamogga,27-02-2023,26-02-2026,Disposed,Poor
ASSET10328,Projector,Model-199,SN-732215,Pooja Hegde,Sales,Mysuru,21-04-2022,20-04-2025,Damaged,Excellent
ASSET10329,Mobile,Model-798,SN-942424,,Sales,Shivamogga,15-02-2022,14-02-2025,Available,Good
ASSET10330,Router,Model-409,SN-529929,Shruthi Urs,HR,Mysuru,06-10-2023,05-10-2024,In Use,Average
ASSET10331,Server,Model-475,SN-504170,Deepak Hegde,Finance,Belagavi,15-09-2022,14-09-2025,Disposed,Excellent
ASSET10332,Switch,Model-953,SN-494375,,Marketing,Davangere,06-01-2023,05-01-2026,Available,Poor
ASSET10333,Server,Model-366,SN-891859,Karthik Pai,Marketing,Mysuru,16-05-2024,16-05-2026,In Use,Average
ASSET10334,Switch,Model-465,SN-267326,Vikram Hegde,Finance,Mysuru,10-05-2024,10-05-2026,In Use,Poor
ASSET10335,Server,Model-184,SN-855874,Shruthi Murthy,Operations,Shivamogga,24-08-2023,23-08-2026,In Use,Average
ASSET10336,Router,Model-505,SN-880126,,Marketing,Shivamogga,27-02-2024,26-02-2027,Available,Excellent
ASSET10337,Mobile,Model-803,SN-700014,Meena Hegde,HR,Mangalore,13-07-2023,12-07-2025,In Use,Good
ASSET10338,Switch,Model-363,SN-216073,,Finance,Mysuru,25-07-2024,25-07-2025,Available,Average
ASSET10339,Laptop,Model-469,SN-653695,Rakesh Hegde,R&D,Belagavi,01-01-2023,31-12-2025,Damaged,Good
ASSET10340,Router,Model-541,SN-579213,Prakash Shetty,Operations,Mangalore,30-05-2023,29-05-2025,Disposed,Poor
ASSET10341,Router,Model-304,SN-272867,Asha Rao,Admin,Belagavi,13-06-2022,12-06-2025,Disposed,Poor
ASSET10342,Printer,Model-209,SN-100129,Asha Pai,Operations,Bengaluru,14-08-2023,13-08-2025,In Use,Good
ASSET10343,Projector,Model-515,SN-903126,Divya Hegde,IT,Shivamogga,27-10-2023,26-10-2026,Under Repair,Average
ASSET10344,Tablet,Model-973,SN-947441,Meena Gowda,Marketing,Belagavi,05-02-2023,04-02-2025,Damaged,Excellent
ASSET10345,Mobile,Model-498,SN-200828,,Operations,Bengaluru,05-07-2022,04-07-2025,Available,Poor
ASSET10346,Server,Model-915,SN-676817,Manoj Desai,HR,Shivamogga,11-09-2023,10-09-2025,Damaged,Excellent
ASSET10347,Monitor,Model-637,SN-123214,Vikram Murthy,IT,Ballari,05-04-2024,05-04-2026,In Use,Excellent
ASSET10348,Server,Model-412,SN-843955,,Finance,Mysuru,22-08-2024,22-08-2025,Available,Good
ASSET10349,Laptop,Model-611,SN-211353,Latha Naidu,Sales,Belagavi,29-04-2022,29-04-2023,In Use,Average
ASSET10350,Printer,Model-322,SN-123585,Vikram Murthy,Marketing,Mysuru,15-01-2024,14-01-2025,Disposed,Good
ASSET10351,Desktop,Model-133,SN-721754,Divya Pai,Sales,Hubli,16-11-2023,15-11-2024,Under Repair,Excellent
ASSET10352,Projector,Model-971,SN-280564,Vikram Desai,HR,Mysuru,22-09-2024,22-09-2026,Damaged,Poor
ASSET10353,Desktop,Model-245,SN-946647,Asha Gowda,Marketing,Bengaluru,31-10-2024,31-10-2025,Under Repair,Poor
ASSET10354,Router,Model-402,SN-103618,Pooja Gowda,Sales,Mysuru,18-07-2023,17-07-2024,Damaged,Good
ASSET10355,Mobile,Model-998,SN-995412,,IT,Mangalore,03-07-2022,03-07-2023,Available,Average
ASSET10356,Projector,Model-714,SN-759830,Arjun Rao,IT,Ballari,06-02-2022,06-02-2023,Under Repair,Average
ASSET10357,Projector,Model-701,SN-181512,Kavya Urs,Sales,Davangere,23-02-2022,23-02-2023,Disposed,Excellent
ASSET10358,Monitor,Model-797,SN-260050,Vikram Gowda,R&D,Mangalore,23-02-2024,22-02-2026,Under Repair,Poor
ASSET10359,Tablet,Model-135,SN-531813,,IT,Bengaluru,22-08-2022,22-08-2023,Available,Good
ASSET10360,Switch,Model-641,SN-996487,,HR,Mangalore,18-12-2024,18-12-2026,Available,Poor
ASSET10361,Printer,Model-701,SN-443356,Divya Urs,R&D,Bengaluru,20-10-2022,20-10-2023,Under Repair,Good
ASSET10362,Monitor,Model-730,SN-962415,,Operations,Mysuru,14-03-2022,13-03-2025,Available,Excellent
ASSET10363,Projector,Model-874,SN-473017,Pooja Urs,Finance,Mangalore,16-03-2024,16-03-2026,Disposed,Good
ASSET10364,Router,Model-869,SN-735041,Divya Urs,Admin,Bengaluru,04-02-2022,04-02-2023,Damaged,Good
ASSET10365,Monitor,Model-588,SN-252444,Sahana Desai,Marketing,Ballari,27-08-2022,27-08-2023,Disposed,Poor
ASSET10366,Laptop,Model-102,SN-480933,Pooja Rao,Finance,Mangalore,05-12-2023,04-12-2026,Damaged,Excellent
ASSET10367,Server,Model-676,SN-884348,Vikram Urs,Admin,Davangere,27-03-2024,27-03-2026,Damaged,Excellent
ASSET10368,Mobile,Model-700,SN-202914,Rakesh Shetty,IT,Bengaluru,19-12-2023,18-12-2024,In Use,Average
ASSET10369,Desktop,Model-662,SN-265923,,Admin,Mysuru,18-02-2023,17-02-2025,Available,Poor
ASSET10370,Server,Model-303,SN-733480,,Admin,Shivamogga,06-07-2023,05-07-2025,Available,Excellent
ASSET10371,Router,Model-122,SN-418089,Meena Urs,Operations,Shivamogga,05-11-2024,05-11-2026,Under Repair,Average
ASSET10372,Mobile,Model-235,SN-852647,Meena Hegde,Operations,Ballari,14-05-2023,13-05-2025,In Use,Excellent
ASSET10373,Mobile,Model-672,SN-844223,Karthik Shetty,R&D,Hubli,12-04-2022,11-04-2024,Disposed,Good
ASSET10374,Tablet,Model-670,SN-233107,Shruthi Hegde,HR,Hubli,16-06-2023,15-06-2024,Disposed,Poor
ASSET10375,Desktop,Model-196,SN-947236,Nandini Desai,Finance,Mangalore,21-11-2023,20-11-2024,Disposed,Poor
ASSET10376,Monitor,Model-282,SN-565279,,Marketing,Davangere,18-03-2022,17-03-2025,Available,Good
ASSET10377,Router,Model-505,SN-864280,,R&D,Mysuru,02-04-2022,01-04-2024,Available,Excellent
ASSET10378,Mobile,Model-280,SN-639663,,IT,Bengaluru,17-01-2024,16-01-2026,Available,Poor
ASSET10379,Router,Model-324,SN-861537,Latha Naidu,Admin,Mysuru,04-12-2024,04-12-2027,Damaged,Good
ASSET10380,Monitor,Model-240,SN-625754,Latha Pai,Sales,Mysuru,01-07-2023,30-06-2024,Under Repair,Excellent
ASSET10381,Router,Model-882,SN-323068,Meena Urs,Marketing,Bengaluru,07-09-2022,07-09-2023,Disposed,Average
ASSET10382,Desktop,Model-288,SN-493224,Latha Urs,R&D,Shivamogga,20-07-2024,20-07-2027,Damaged,Good
ASSET10383,Mobile,Model-229,SN-769964,Asha Urs,Marketing,Mysuru,23-08-2024,23-08-2026,Disposed,Average
ASSET10384,Switch,Model-820,SN-379377,Arjun Murthy,HR,Mysuru,01-03-2023,29-02-2024,Disposed,Good
ASSET10385,Projector,Model-289,SN-216915,,IT,Ballari,17-01-2023,16-01-2026,Available,Excellent
ASSET10386,Laptop,Model-579,SN-102314,Prakash Hegde,Admin,Ballari,07-07-2024,07-07-2026,In Use,Good
ASSET10387,Printer,Model-646,SN-477207,Rohan Shetty,Operations,Mangalore,18-02-2024,17-02-2026,In Use,Poor
ASSET10388,Server,Model-255,SN-592325,Shruthi Gowda,HR,Udupi,13-09-2024,13-09-2025,Damaged,Poor
ASSET10389,Projector,Model-623,SN-283567,Deepak Desai,Admin,Bengaluru,25-03-2023,24-03-2024,Damaged,Excellent
ASSET10390,Projector,Model-264,SN-510912,Sahana Urs,IT,Hubli,14-07-2024,14-07-2026,Damaged,Excellent
ASSET10391,Printer,Model-689,SN-813904,Prakash Urs,Sales,Ballari,25-12-2024,25-12-2027,Disposed,Good
ASSET10392,Server,Model-926,SN-850751,Asha Gowda,Sales,Hubli,28-04-2023,27-04-2025,Under Repair,Poor
ASSET10393,Router,Model-994,SN-870696,Meena Murthy,Sales,Ballari,18-05-2024,18-05-2027,Disposed,Poor
ASSET10394,Projector,Model-998,SN-635768,Arjun Urs,Admin,Udupi,27-10-2024,27-10-2025,Under Repair,Poor
ASSET10395,Laptop,Model-362,SN-295337,Shruthi Gowda,Sales,Ballari,03-06-2022,03-06-2023,Disposed,Excellent
ASSET10396,Monitor,Model-534,SN-436783,Latha Murthy,Sales,Ballari,06-11-2022,06-11-2023,Under Repair,Excellent
ASSET10397,Laptop,Model-152,SN-200326,Deepak Shetty,Marketing,Mysuru,05-06-2022,04-06-2024,In Use,Average
ASSET10398,Switch,Model-310,SN-419617,,Finance,Davangere,27-01-2025,27-01-2026,Available,Good
ASSET10399,Laptop,Model-241,SN-564657,Shruthi Rao,R&D,Bengaluru,11-11-2024,11-11-2026,Damaged,Poor
ASSET10400,Switch,Model-201,SN-732552,,Marketing,Mysuru,12-10-2022,11-10-2025,Available,Poor
ASSET10401,Projector,Model-360,SN-960310,Deepak Urs,HR,Ballari,03-05-2023,02-05-2026,Under Repair,Good
ASSET10402,Router,Model-787,SN-685628,,Admin,Udupi,06-03-2023,05-03-2024,Available,Poor
ASSET10403,Monitor,Model-345,SN-829839,Prakash Shetty,Operations,Bengaluru,03-11-2022,02-11-2024,In Use,Average
ASSET10404,Router,Model-181,SN-745732,Manoj Rao,Marketing,Hubli,01-07-2024,01-07-2026,In Use,Poor
ASSET10405,Laptop,Model-284,SN-871109,Deepak Desai,Marketing,Mysuru,21-08-2023,20-08-2026,Under Repair,Average
ASSET10406,Server,Model-414,SN-762238,Prakash Urs,HR,Ballari,15-08-2024,15-08-2026,Disposed,Poor
ASSET10407,Mobile,Model-627,SN-783274,Deepak Hegde,HR,Mysuru,12-02-2022,12-02-2023,Damaged,Excellent
ASSET10408,Tablet,Model-103,SN-704900,,R&D,Shivamogga,03-01-2022,03-01-2023,Available,Poor
ASSET10409,Monitor,Model-563,SN-339255,Rohan Pai,HR,Davangere,16-07-2023,15-07-2025,Disposed,Excellent
ASSET10410,Desktop,Model-459,SN-787534,Sahana Shetty,Admin,Mysuru,11-02-2022,11-02-2024,Disposed,Excellent
ASSET10411,Projector,Model-620,SN-365532,Rakesh Murthy,Operations,Belagavi,15-04-2023,14-04-2026,Under Repair,Poor
ASSET10412,Switch,Model-708,SN-193979,Kavya Pai,Operations,Mangalore,11-08-2023,10-08-2026,Under Repair,Average
ASSET10413,Mobile,Model-875,SN-326494,,HR,Udupi,01-07-2024,01-07-2025,Available,Excellent
ASSET10414,Router,Model-121,SN-790573,Pooja Shetty,Marketing,Davangere,13-01-2024,12-01-2027,Disposed,Good
ASSET10415,Server,Model-204,SN-148678,Rohan Rao,IT,Davangere,06-02-2023,05-02-2026,Disposed,Excellent
ASSET10416,Tablet,Model-280,SN-505103,Karthik Gowda,Sales,Bengaluru,16-05-2023,15-05-2026,Under Repair,Good
ASSET10417,Tablet,Model-254,SN-725909,Rakesh Naidu,Admin,Ballari,22-01-2024,21-01-2025,In Use,Good
ASSET10418,Server,Model-144,SN-899349,,R&D,Bengaluru,02-07-2024,02-07-2027,Available,Good
ASSET10419,Router,Model-856,SN-489293,Sahana Naidu,Operations,Ballari,27-08-2024,27-08-2025,Under Repair,Average
ASSET10420,Projector,Model-334,SN-731930,Manoj Hegde,IT,Mangalore,27-09-2022,26-09-2025,Damaged,Excellent
ASSET10421,Projector,Model-892,SN-932845,,IT,Mangalore,08-06-2023,07-06-2024,Available,Good
ASSET10422,Monitor,Model-322,SN-520177,Latha Hegde,IT,Bengaluru,22-02-2023,21-02-2026,Under Repair,Poor
ASSET10423,Printer,Model-630,SN-141798,Vikram Pai,Sales,Bengaluru,24-01-2025,24-01-2027,Disposed,Excellent
ASSET10424,Mobile,Model-618,SN-731449,,R&D,Mangalore,28-08-2022,28-08-2023,Available,Excellent
ASSET10425,Printer,Model-998,SN-152436,Kavya Naidu,Admin,Belagavi,25-11-2024,25-11-2026,Under Repair,Poor
ASSET10426,Monitor,Model-622,SN-425184,Sahana Gowda,HR,Udupi,18-11-2022,17-11-2025,Disposed,Average
ASSET10427,Printer,Model-125,SN-206455,Latha Urs,Operations,Udupi,15-01-2025,15-01-2028,Disposed,Excellent
ASSET10428,Monitor,Model-815,SN-868352,Meena Desai,R&D,Udupi,25-06-2022,24-06-2025,Damaged,Good
ASSET10429,Monitor,Model-558,SN-973772,,Marketing,Ballari,26-01-2024,25-01-2027,Available,Poor
ASSET10430,Server,Model-972,SN-706306,Deepak Gowda,R&D,Davangere,08-09-2022,07-09-2025,Damaged,Average
ASSET10431,Printer,Model-505,SN-797078,Deepak Hegde,Sales,Shivamogga,27-04-2024,27-04-2026,Under Repair,Good
ASSET10432,Printer,Model-975,SN-894619,Latha Gowda,R&D,Mangalore,11-11-2023,10-11-2026,Disposed,Average
ASSET10433,Laptop,Model-337,SN-401507,Asha Gowda,HR,Udupi,12-03-2023,11-03-2025,Under Repair,Average
ASSET10434,Projector,Model-570,SN-316199,Sahana Naidu,Sales,Belagavi,16-11-2024,16-11-2025,In Use,Good
ASSET10435,Tablet,Model-925,SN-469950,Meena Desai,R&D,Bengaluru,10-05-2022,09-05-2025,Damaged,Good
ASSET10436,Laptop,Model-238,SN-389489,Karthik Pai,IT,Mangalore,15-04-2023,14-04-2024,Disposed,Good
ASSET10437,Tablet,Model-708,SN-293346,Manoj Shetty,Marketing,Belagavi,27-04-2023,26-04-2024,Damaged,Poor
ASSET10438,Router,Model-340,SN-181201,Sahana Shetty,Sales,Ballari,01-11-2024,01-11-2025,Disposed,Average
ASSET10439,Projector,Model-995,SN-188082,Sahana Pai,Sales,Mysuru,01-03-2022,28-02-2025,Under Repair,Excellent
ASSET10440,Server,Model-443,SN-833416,Pooja Urs,Operations,Mangalore,25-05-2023,24-05-2026,In Use,Average
ASSET10441,Server,Model-106,SN-317977,Meena Pai,R&D,Mysuru,25-05-2024,25-05-2027,Damaged,Good
ASSET10442,Laptop,Model-671,SN-421248,Shruthi Pai,Operations,Belagavi,23-01-2022,23-01-2024,Damaged,Good
