Asset_ID,Asset_Name,Model,Serial_Number,Assigned_To,Department,Location,Purchase_Date,Warranty_Expiry,Status,Condition,age_days,warranty_remaining_days
ASSET10206,Tablet,Model-584,SN-470365,Kavya Gowda,Finance,Udupi,21-09-2023,20-09-2026,In Use,Poor,808,286
ASSET10207,Router,Model-657,SN-221542,Karthik Desai,Sales,Belagavi,22-10-2024,22-10-2025,Disposed,Average,411,-47
ASSET10208,Projector,Model-464,SN-673597,Sahana Murthy,HR,Shivamogga,30-09-2022,29-09-2024,Under Repair,Average,1164,-435
ASSET10209,Router,Model-460,SN-189409,Rohan Rao,Finance,Shivamogga,10-12-2024,10-12-2026,Disposed,Good,362,367
ASSET10210,Desktop,Model-942,SN-398747,Vikram Pai,Admin,Hubli,29-09-2023,28-09-2026,In Use,Average,800,294
ASSET10211,Projector,Model-279,SN-304265,Nandini Urs,Admin,Ballari,12-11-2022,12-11-2023,Under Repair,Poor,1121,-757
ASSET10212,Tablet,Model-613,SN-858332,Rohan Pai,Operations,Hubli,29-06-2023,28-06-2024,Damaged,Average,892,-528
ASSET10213,Switch,Model-588,SN-161921,Shruthi Hegde,Admin,Belagavi,15-11-2024,15-11-2026,Under Repair,Average,387,342
ASSET10214,Monitor,Model-224,SN-546927,Unassigned,Operations,Shivamogga,28-12-2024,28-12-2025,Available,Good,344,20
ASSET10215,Monitor,Model-407,SN-157640,Divya Hegde,HR,Mangalore,05-10-2023,04-10-2025,Damaged,Excellent,794,-65
ASSET10216,Desktop,Model-610,SN-773620,Rohan Hegde,Finance,Udupi,25-07-2024,25-07-2025,Under Repair,Good,500,-136
ASSET10217,Printer,Model-460,SN-139123,Meena Naidu,Marketing,Mysuru,20-08-2022,19-08-2024,Damaged,Good,1205,-476
ASSET10218,Switch,Model-183,SN-948918,Prakash Murthy,Marketing,Hubli,12-09-2022,11-09-2024,In Use,Excellent,1182,-453
ASSET10219,Switch,Model-430,SN-345145,Unassigned,Marketing,Bengaluru,19-10-2024,19-10-2025,Available,Excellent,414,-50
ASSET10220,Laptop,Model-744,SN-863596,Sanjay Desai,IT,Mangalore,24-09-2023,23-09-2024,Damaged,Good,805,-441
ASSET10221,Printer,Model-352,SN-439146,Kavya Shetty,R&D,Shivamogga,23-11-2023,22-11-2024,Under Repair,Poor,745,-381
ASSET10222,Printer,Model-163,SN-501083,Unassigned,Admin,Davangere,26-10-2024,26-10-2025,Available,Poor,407,-43
ASSET10223,Router,Model-389,SN-795674,Arjun Rao,Sales,Mangalore,05-05-2024,05-05-2026,Under Repair,Good,581,148
ASSET10224,Tablet,Model-824,SN-370681,Unassigned,Sales,Bengaluru,16-08-2022,15-08-2024,Available,Excellent,1209,-480
ASSET10225,Printer,Model-989,SN-814649,Karthik Urs,IT,Mysuru,24-10-2024,24-10-2025,Damaged,Excellent,409,-45
ASSET10226,Laptop,Model-593,SN-560333,Latha Hegde,Admin,Belagavi,29-07-2023,28-07-2026,Damaged,Excellent,862,232
ASSET10227,Projector,Model-507,SN-788110,Divya Urs,Admin,Udupi,20-07-2023,19-07-2026,Under Repair,Excellent,871,223
ASSET10228,Tablet,Model-648,SN-133339,Manoj Pai,Admin,Ballari,02-06-2023,01-06-2025,In Use,Average,919,-190
ASSET10229,Desktop,Model-882,SN-295115,Unassigned,Finance,Davangere,29-11-2022,29-11-2023,Available,Poor,1104,-740
ASSET10230,Switch,Model-598,SN-785639,Shruthi Murthy,R&D,Shivamogga,17-09-2023,16-09-2026,Damaged,Excellent,812,282
ASSET10231,Tablet,Model-443,SN-307219,Unassigned,Finance,Ballari,26-08-2022,26-08-2023,Available,Good,1199,-835
ASSET10232,Tablet,Model-206,SN-199937,Pooja Hegde,Sales,Hubli,03-09-2024,03-09-2026,In Use,Poor,460,269
ASSET10233,Tablet,Model-333,SN-769246,Meena Pai,Marketing,Shivamogga,23-05-2023,22-05-2024,In Use,Good,929,-565
ASSET10234,Tablet,Model-621,SN-974130,Prakash Hegde,Operations,Hubli,26-01-2022,25-01-2025,Under Repair,Excellent,1411,-317
ASSET10235,Tablet,Model-174,SN-728050,Vikram Gowda,Finance,Bengaluru,01-12-2022,01-12-2023,Under Repair,Excellent,1102,-738
ASSET10236,Laptop,Model-821,SN-968021,Vikram Pai,HR,Belagavi,24-05-2023,23-05-2026,In Use,Average,928,166
ASSET10237,Server,Model-684,SN-479619,Vikram Desai,Operations,Mysuru,11-03-2023,10-03-2024,Under Repair,Average,1002,-638
ASSET10238,Tablet,Model-439,SN-277153,Vikram Hegde,IT,Davangere,25-01-2022,24-01-2025,Under Repair,Excellent,1412,-318
ASSET10239,Mobile,Model-732,SN-821432,Unassigned,Marketing,Bengaluru,15-10-2024,15-10-2027,Available,Poor,418,676
ASSET10240,Switch,Model-839,SN-355547,Unassigned,Sales,Hubli,03-01-2025,03-01-2027,Available,Excellent,338,391
ASSET10241,Mobile,Model-108,SN-480220,Sanjay Gowda,Admin,Ballari,19-09-2024,19-09-2025,Damaged,Excellent,444,-80
ASSET10242,Server,Model-163,SN-337314,Deepak Murthy,Marketing,Hubli,23-04-2024,23-04-2025,Disposed,Poor,593,-229
ASSET10243,Server,Model-462,SN-997035,Latha Hegde,HR,Mangalore,13-08-2022,12-08-2025,Damaged,Excellent,1212,-118
ASSET10244,Mobile,Model-261,SN-507699,Arjun Murthy,HR,Udupi,05-11-2023,04-11-2025,Damaged,Excellent,763,-34
ASSET10245,Printer,Model-855,SN-150059,Vikram Shetty,IT,Ballari,29-04-2022,28-04-2024,Disposed,Poor,1318,-589
ASSET10246,Tablet,Model-918,SN-429265,Kavya Shetty,HR,Hubli,16-11-2022,16-11-2023,Under Repair,Good,1117,-753
ASSET10247,Laptop,Model-838,SN-636503,Latha Shetty,Finance,Shivamogga,19-02-2023,18-02-2025,Damaged,Good,1022,-293
ASSET10248,Monitor,Model-912,SN-275972,Prakash Rao,Admin,Bengaluru,30-07-2022,30-07-2023,In Use,Poor,1226,-862
ASSET10249,Mobile,Model-575,SN-926006,Latha Pai,Finance,Bengaluru,14-10-2022,13-10-2024,Under Repair,Average,1150,-421
ASSET10250,Router,Model-546,SN-900307,Latha Gowda,R&D,Mangalore,10-07-2022,10-07-2023,Under Repair,Poor,1246,-882
ASSET10251,Router,Model-457,SN-567890,Divya Murthy,HR,Ballari,03-04-2024,03-04-2026,Damaged,Good,613,116
ASSET10252,Server,Model-133,SN-896670,Prakash Pai,Sales,Belagavi,01-08-2024,01-08-2027,Under Repair,Poor,493,601
ASSET10253,Tablet,Model-426,SN-228435,Manoj Naidu,IT,Mangalore,15-12-2022,15-12-2023,In Use,Poor,1088,-724
ASSET10254,Printer,Model-734,SN-645662,Unassigned,IT,Belagavi,25-08-2022,24-08-2024,Available,Excellent,1200,-471
ASSET10255,Monitor,Model-206,SN-177259,Divya Hegde,HR,Shivamogga,27-01-2025,27-01-2027,Under Repair,Good,314,415
ASSET10256,Monitor,Model-974,SN-652825,Unassigned,Finance,Bengaluru,21-03-2024,21-03-2026,Available,Poor,626,103
ASSET10257,Desktop,Model-614,SN-779364,Manoj Gowda,HR,Ballari,14-06-2024,14-06-2027,Disposed,Poor,541,553
ASSET10258,Projector,Model-248,SN-591428,Pooja Murthy,Marketing,Mangalore,18-08-2022,18-08-2023,In Use,Poor,1207,-843
ASSET10259,Server,Model-368,SN-732489,Meena Rao,Finance,Davangere,14-06-2022,13-06-2024,Disposed,Excellent,1272,-543
ASSET10260,Printer,Model-209,SN-994720,Unassigned,Operations,Mysuru,10-04-2023,09-04-2024,Available,Excellent,972,-608
ASSET10261,Tablet,Model-296,SN-242570,Rakesh Gowda,R&D,Hubli,02-08-2023,01-08-2024,Damaged,Excellent,858,-494
ASSET10262,Printer,Model-223,SN-278339,Meena Hegde,Admin,Bengaluru,13-08-2024,13-08-2025,In Use,Poor,481,-117
ASSET10263,Printer,Model-181,SN-803707,Sahana Pai,Admin,Davangere,24-04-2023,23-04-2024,Under Repair,Excellent,958,-594
ASSET10264,Projector,Model-350,SN-337647,Asha Desai,Admin,Belagavi,11-02-2022,10-02-2025,Disposed,Average,1395,-301
ASSET10265,Desktop,Model-764,SN-304361,Prakash Naidu,Sales,Davangere,22-10-2022,21-10-2025,Disposed,Excellent,1142,-48
ASSET10266,Projector,Model-965,SN-889962,Unassigned,Operations,Belagavi,06-11-2023,05-11-2024,Available,Average,762,-398
ASSET10267,Tablet,Model-184,SN-120580,Karthik Urs,HR,Mangalore,22-06-2024,22-06-2026,Under Repair,Good,533,196
ASSET10268,Laptop,Model-726,SN-732631,Unassigned,R&D,Ballari,17-02-2023,16-02-2026,Available,Average,1024,70
ASSET10269,Laptop,Model-295,SN-538056,Prakash Desai,HR,Mysuru,07-02-2024,06-02-2027,In Use,Average,669,425
ASSET10270,Monitor,Model-827,SN-274826,Sanjay Gowda,Operations,Belagavi,24-03-2022,23-03-2024,Disposed,Excellent,1354,-625
ASSET10271,Printer,Model-306,SN-915712,Rakesh Naidu,IT,Bengaluru,08-03-2023,07-03-2025,Disposed,Excellent,1005,-276
ASSET10272,Monitor,Model-787,SN-517435,Unassigned,Finance,Davangere,10-09-2024,10-09-2025,Available,Good,453,-89
ASSET10273,Desktop,Model-491,SN-380696,Deepak Rao,R&D,Udupi,02-11-2024,02-11-2025,Disposed,Good,400,-36
ASSET10274,Mobile,Model-163,SN-589956,Pooja Hegde,IT,Mangalore,23-04-2024,23-04-2025,In Use,Poor,593,-229
ASSET10275,Laptop,Model-796,SN-649285,Deepak Shetty,R&D,Belagavi,18-04-2022,18-04-2023,Under Repair,Average,1329,-965
ASSET10276,Switch,Model-643,SN-160102,Unassigned,HR,Davangere,30-09-2022,30-09-2023,Available,Good,1164,-800
ASSET10277,Laptop,Model-692,SN-771134,Nandini Gowda,Marketing,Udupi,01-10-2023,30-09-2025,In Use,Good,798,-69
ASSET10278,Monitor,Model-125,SN-836023,Latha Naidu,Operations,Davangere,03-04-2023,02-04-2024,Damaged,Good,979,-615
ASSET10279,Monitor,Model-177,SN-985307,Divya Gowda,R&D,Belagavi,22-05-2022,22-05-2023,In Use,Average,1295,-931
ASSET10280,Mobile,Model-388,SN-528475,Sanjay Rao,Admin,Belagavi,04-09-2022,03-09-2025,In Use,Poor,1190,-96
ASSET10281,Monitor,Model-804,SN-719428,Rakesh Urs,IT,Bengaluru,24-02-2022,24-02-2024,Disposed,Average,1382,-653
ASSET10282,Server,Model-873,SN-914776,Shruthi Gowda,IT,Belagavi,27-09-2023,26-09-2024,Disposed,Good,802,-438
ASSET10283,Monitor,Model-772,SN-460186,Unassigned,IT,Shivamogga,10-03-2024,10-03-2025,Available,Excellent,637,-273
ASSET10284,Monitor,Model-595,SN-896023,Karthik Pai,IT,Shivamogga,24-11-2024,24-11-2026,Damaged,Poor,378,351
ASSET10285,Printer,Model-115,SN-582264,Latha Urs,Operations,Mysuru,12-08-2023,11-08-2025,Damaged,Poor,848,-119
ASSET10286,Desktop,Model-727,SN-554569,Vikram Pai,Marketing,Ballari,27-05-2024,27-05-2027,Damaged,Poor,559,535
ASSET10287,Router,Model-263,SN-330909,Nandini Murthy,Marketing,Hubli,29-04-2024,29-04-2027,Damaged,Good,587,507
ASSET10288,Desktop,Model-929,SN-591580,Kavya Desai,Admin,Udupi,31-05-2024,31-05-2027,Disposed,Poor,555,539
ASSET10289,Desktop,Model-109,SN-181943,Unassigned,HR,Udupi,18-03-2022,17-03-2025,Available,Good,1360,-266
ASSET10290,Printer,Model-899,SN-505100,Unassigned,HR,Shivamogga,04-11-2023,03-11-2024,Available,Average,764,-400
ASSET10291,Printer,Model-927,SN-438621,Unassigned,Marketing,Mangalore,20-08-2022,19-08-2024,Available,Poor,1205,-476
ASSET10292,Projector,Model-230,SN-766618,Deepak Naidu,IT,Udupi,17-02-2023,16-02-2025,Disposed,Excellent,1024,-295
ASSET10293,Switch,Model-292,SN-706986,Unassigned,Operations,Davangere,21-11-2022,20-11-2024,Available,Average,1112,-383
ASSET10294,Monitor,Model-767,SN-697341,Latha Rao,Marketing,Udupi,13-04-2024,13-04-2027,Under Repair,Good,603,491
ASSET10295,Desktop,Model-302,SN-907960,Rohan Rao,R&D,Mangalore,17-01-2022,17-01-2024,Damaged,Average,1420,-691
ASSET10296,Desktop,Model-576,SN-337958,Sahana Pai,Marketing,Udupi,30-11-2024,30-11-2026,In Use,Poor,372,357
ASSET10297,Monitor,Model-601,SN-398029,Vikram Urs,HR,Hubli,25-10-2024,25-10-2025,In Use,Excellent,408,-44
ASSET10298,Projector,Model-822,SN-496007,Kavya Naidu,Admin,Davangere,30-11-2022,29-11-2025,In Use,Excellent,1103,-9
ASSET10299,Tablet,Model-175,SN-462703,Rohan Naidu,Operations,Ballari,27-09-2023,26-09-2024,Damaged,Excellent,802,-438
ASSET10300,Projector,Model-379,SN-731147,Rohan Pai,Sales,Belagavi,19-07-2023,18-07-2025,In Use,Average,872,-143
ASSET10301,Monitor,Model-420,SN-485703,Arjun Shetty,Marketing,Mysuru,31-07-2023,30-07-2025,Disposed,Excellent,860,-131
ASSET10302,Monitor,Model-149,SN-813400,Unassigned,Marketing,Udupi,24-08-2022,23-08-2025,Available,Excellent,1201,-107
ASSET10303,Laptop,Model-972,SN-985231,Sahana Naidu,Marketing,Belagavi,20-06-2022,19-06-2024,Damaged,Excellent,1266,-537
ASSET10304,Laptop,Model-239,SN-429075,Prakash Hegde,R&D,Mangalore,01-11-2024,01-11-2026,Damaged,Good,401,328
ASSET10305,Printer,Model-571,SN-227981,Vikram Pai,Finance,Mysuru,31-05-2023,30-05-2024,Damaged,Average,921,-557
ASSET10306,Laptop,Model-118,SN-930198,Rakesh Murthy,Admin,Shivamogga,17-03-2023,16-03-2026,Under Repair,Excellent,996,98
ASSET10307,Server,Model-777,SN-270347,Unassigned,IT,Ballari,17-05-2022,16-05-2024,Available,Good,1300,-571
ASSET10308,Switch,Model-666,SN-614677,Pooja Shetty,R&D,Ballari,24-09-2023,23-09-2024,Disposed,Poor,805,-441
ASSET10309,Tablet,Model-411,SN-611113,Unassigned,Marketing,Belagavi,09-05-2024,09-05-2026,Available,Average,577,152
ASSET10310,Monitor,Model-357,SN-411476,Unassigned,HR,Mysuru,06-01-2024,05-01-2026,Available,Excellent,701,28
ASSET10311,Mobile,Model-190,SN-904807,Shruthi Gowda,R&D,Mangalore,04-07-2022,03-07-2025,In Use,Excellent,1252,-158
ASSET10312,Monitor,Model-456,SN-599457,Unassigned,Finance,Belagavi,21-05-2024,21-05-2026,Available,Poor,565,164
ASSET10313,Desktop,Model-105,SN-727936,Karthik Hegde,R&D,Shivamogga,06-07-2022,06-07-2023,Damaged,Good,1250,-886
ASSET10314,Switch,Model-787,SN-321228,Kavya Desai,IT,Davangere,18-04-2024,18-04-2025,Damaged,Good,598,-234
ASSET10315,Mobile,Model-797,SN-224855,Nandini Desai,HR,Bengaluru,18-03-2023,17-03-2026,In Use,Poor,995,99
ASSET10316,Server,Model-324,SN-259213,Asha Rao,Operations,Shivamogga,01-08-2024,01-08-2025,Under Repair,Average,493,-129
ASSET10317,Switch,Model-621,SN-519683,Unassigned,HR,Bengaluru,19-11-2022,19-11-2023,Available,Good,1114,-750
ASSET10318,Mobile,Model-426,SN-259741,Meena Hegde,IT,Udupi,27-10-2023,26-10-2024,Under Repair,Average,772,-408
ASSET10319,Monitor,Model-883,SN-330151,Divya Gowda,Marketing,Hubli,17-10-2022,17-10-2023,Disposed,Average,1147,-783
ASSET10320,Mobile,Model-529,SN-261215,Meena Murthy,Finance,Mangalore,25-11-2024,25-11-2027,In Use,Poor,377,717
ASSET10321,Server,Model-472,SN-596140,Pooja Shetty,Sales,Shivamogga,08-02-2022,08-02-2023,Damaged,Average,1398,-1034
ASSET10322,Laptop,Model-194,SN-796971,Arjun Gowda,R&D,Belagavi,10-03-2024,10-03-2027,Disposed,Poor,637,457
ASSET10323,Mobile,Model-343,SN-555116,Sanjay Rao,Admin,Shivamogga,24-06-2022,23-06-2024,Damaged,Poor,1262,-533
ASSET10324,Mobile,Model-979,SN-919298,Sanjay Shetty,Operations,Hubli,20-07-2022,19-07-2024,Damaged,Excellent,1236,-507
ASSET10325,Projector,Model-118,SN-447991,Unassigned,IT,Bengaluru,20-11-2022,20-11-2023,Available,Poor,1113,-749
ASSET10326,Router,Model-912,SN-110869,Unassigned,Marketing,Ballari,15-02-2023,14-02-2025,Available,Average,1026,-297
ASSET10327,Printer,Model-611,SN-433791,Deepak Naidu,Finance,Shivamogga,27-02-2023,26-02-2026,Disposed,Poor,1014,80
ASSET10328,Projector,Model-199,SN-732215,Pooja Hegde,Sales,Mysuru,21-04-2022,20-04-2025,Damaged,Excellent,1326,-232
ASSET10329,Mobile,Model-798,SN-942424,Unassigned,Sales,Shivamogga,15-02-2022,14-02-2025,Available,Good,1391,-297
ASSET10330,Router,Model-409,SN-529929,Shruthi Urs,HR,Mysuru,06-10-2023,05-10-2024,In Use,Average,793,-429
ASSET10331,Server,Model-475,SN-504170,Deepak Hegde,Finance,Belagavi,15-09-2022,14-09-2025,Disposed,Excellent,1179,-85
ASSET10332,Switch,Model-953,SN-494375,Unassigned,Marketing,Davangere,06-01-2023,05-01-2026,Available,Poor,1066,28
ASSET10333,Server,Model-366,SN-891859,Karthik Pai,Marketing,Mysuru,16-05-2024,16-05-2026,In Use,Average,570,159
ASSET10334,Switch,Model-465,SN-267326,Vikram Hegde,Finance,Mysuru,10-05-2024,10-05-2026,In Use,Poor,576,153
ASSET10335,Server,Model-184,SN-855874,Shruthi Murthy,Operations,Shivamogga,24-08-2023,23-08-2026,In Use,Average,836,258
ASSET10336,Router,Model-505,SN-880126,Unassigned,Marketing,Shivamogga,27-02-2024,26-02-2027,Available,Excellent,649,445
ASSET10337,Mobile,Model-803,SN-700014,Meena Hegde,HR,Mangalore,13-07-2023,12-07-2025,In Use,Good,878,-149
ASSET10338,Switch,Model-363,SN-216073,Unassigned,Finance,Mysuru,25-07-2024,25-07-2025,Available,Average,500,-136
ASSET10339,Laptop,Model-469,SN-653695,Rakesh Hegde,R&D,Belagavi,01-01-2023,31-12-2025,Damaged,Good,1071,23
ASSET10340,Router,Model-541,SN-579213,Prakash Shetty,Operations,Mangalore,30-05-2023,29-05-2025,Disposed,Poor,922,-193
ASSET10341,Router,Model-304,SN-272867,Asha Rao,Admin,Belagavi,13-06-2022,12-06-2025,Disposed,Poor,1273,-179
ASSET10342,Printer,Model-209,SN-100129,Asha Pai,Operations,Bengaluru,14-08-2023,13-08-2025,In Use,Good,846,-117
ASSET10343,Projector,Model-515,SN-903126,Divya Hegde,IT,Shivamogga,27-10-2023,26-10-2026,Under Repair,Average,772,322
ASSET10344,Tablet,Model-973,SN-947441,Meena Gowda,Marketing,Belagavi,05-02-2023,04-02-2025,Damaged,Excellent,1036,-307
ASSET10345,Mobile,Model-498,SN-200828,Unassigned,Operations,Bengaluru,05-07-2022,04-07-2025,Available,Poor,1251,-157
ASSET10346,Server,Model-915,SN-676817,Manoj Desai,HR,Shivamogga,11-09-2023,10-09-2025,Damaged,Excellent,818,-89
ASSET10347,Monitor,Model-637,SN-123214,Vikram Murthy,IT,Ballari,05-04-2024,05-04-2026,In Use,Excellent,611,118
ASSET10348,Server,Model-412,SN-843955,Unassigned,Finance,Mysuru,22-08-2024,22-08-2025,Available,Good,472,-108
ASSET10349,Laptop,Model-611,SN-211353,Latha Naidu,Sales,Belagavi,29-04-2022,29-04-2023,In Use,Average,1318,-954
ASSET10350,Printer,Model-322,SN-123585,Vikram Murthy,Marketing,Mysuru,15-01-2024,14-01-2025,Disposed,Good,692,-328
ASSET10351,Desktop,Model-133,SN-721754,Divya Pai,Sales,Hubli,16-11-2023,15-11-2024,Under Repair,Excellent,752,-388
ASSET10352,Projector,Model-971,SN-280564,Vikram Desai,HR,Mysuru,22-09-2024,22-09-2026,Damaged,Poor,441,288
ASSET10353,Desktop,Model-245,SN-946647,Asha Gowda,Marketing,Bengaluru,31-10-2024,31-10-2025,Under Repair,Poor,402,-38
ASSET10354,Router,Model-402,SN-103618,Pooja Gowda,Sales,Mysuru,18-07-2023,17-07-2024,Damaged,Good,873,-509
ASSET10355,Mobile,Model-998,SN-995412,Unassigned,IT,Mangalore,03-07-2022,03-07-2023,Available,Average,1253,-889
ASSET10356,Projector,Model-714,SN-759830,Arjun Rao,IT,Ballari,06-02-2022,06-02-2023,Under Repair,Average,1400,-1036
ASSET10357,Projector,Model-701,SN-181512,Kavya Urs,Sales,Davangere,23-02-2022,23-02-2023,Disposed,Excellent,1383,-1019
ASSET10358,Monitor,Model-797,SN-260050,Vikram Gowda,R&D,Mangalore,23-02-2024,22-02-2026,Under Repair,Poor,653,76
ASSET10359,Tablet,Model-135,SN-531813,Unassigned,IT,Bengaluru,22-08-2022,22-08-2023,Available,Good,1203,-839
ASSET10360,Switch,Model-641,SN-996487,Unassigned,HR,Mangalore,18-12-2024,18-12-2026,Available,Poor,354,375
ASSET10361,Printer,Model-701,SN-443356,Divya Urs,R&D,Bengaluru,20-10-2022,20-10-2023,Under Repair,Good,1144,-780
ASSET10362,Monitor,Model-730,SN-962415,Unassigned,Operations,Mysuru,14-03-2022,13-03-2025,Available,Excellent,1364,-270
ASSET10363,Projector,Model-874,SN-473017,Pooja Urs,Finance,Mangalore,16-03-2024,16-03-2026,Disposed,Good,631,98
ASSET10364,Router,Model-869,SN-735041,Divya Urs,Admin,Bengaluru,04-02-2022,04-02-2023,Damaged,Good,1402,-1038
ASSET10365,Monitor,Model-588,SN-252444,Sahana Desai,Marketing,Ballari,27-08-2022,27-08-2023,Disposed,Poor,1198,-834
ASSET10366,Laptop,Model-102,SN-480933,Pooja Rao,Finance,Mangalore,05-12-2023,04-12-2026,Damaged,Excellent,733,361
ASSET10367,Server,Model-676,SN-884348,Vikram Urs,Admin,Davangere,27-03-2024,27-03-2026,Damaged,Excellent,620,109
ASSET10368,Mobile,Model-700,SN-202914,Rakesh Shetty,IT,Bengaluru,19-12-2023,18-12-2024,In Use,Average,719,-355
ASSET10369,Desktop,Model-662,SN-265923,Unassigned,Admin,Mysuru,18-02-2023,17-02-2025,Available,Poor,1023,-294
ASSET10370,Server,Model-303,SN-733480,Unassigned,Admin,Shivamogga,06-07-2023,05-07-2025,Available,Excellent,885,-156
ASSET10371,Router,Model-122,SN-418089,Meena Urs,Operations,Shivamogga,05-11-2024,05-11-2026,Under Repair,Average,397,332
ASSET10372,Mobile,Model-235,SN-852647,Meena Hegde,Operations,Ballari,14-05-2023,13-05-2025,In Use,Excellent,938,-209
ASSET10373,Mobile,Model-672,SN-844223,Karthik Shetty,R&D,Hubli,12-04-2022,11-04-2024,Disposed,Good,1335,-606
ASSET10374,Tablet,Model-670,SN-233107,Shruthi Hegde,HR,Hubli,16-06-2023,15-06-2024,Disposed,Poor,905,-541
ASSET10375,Desktop,Model-196,SN-947236,Nandini Desai,Finance,Mangalore,21-11-2023,20-11-2024,Disposed,Poor,747,-383
ASSET10376,Monitor,Model-282,SN-565279,Unassigned,Marketing,Davangere,18-03-2022,17-03-2025,Available,Good,1360,-266
ASSET10377,Router,Model-505,SN-864280,Unassigned,R&D,Mysuru,02-04-2022,01-04-2024,Available,Excellent,1345,-616
ASSET10378,Mobile,Model-280,SN-639663,Unassigned,IT,Bengaluru,17-01-2024,16-01-2026,Available,Poor,690,39
ASSET10379,Router,Model-324,SN-861537,Latha Naidu,Admin,Mysuru,04-12-2024,04-12-2027,Damaged,Good,368,726
ASSET10380,Monitor,Model-240,SN-625754,Latha Pai,Sales,Mysuru,01-07-2023,30-06-2024,Under Repair,Excellent,890,-526
ASSET10381,Router,Model-882,SN-323068,Meena Urs,Marketing,Bengaluru,07-09-2022,07-09-2023,Disposed,Average,1187,-823
ASSET10382,Desktop,Model-288,SN-493224,Latha Urs,R&D,Shivamogga,20-07-2024,20-07-2027,Damaged,Good,505,589
ASSET10383,Mobile,Model-229,SN-769964,Asha Urs,Marketing,Mysuru,23-08-2024,23-08-2026,Disposed,Average,471,258
ASSET10384,Switch,Model-820,SN-379377,Arjun Murthy,HR,Mysuru,01-03-2023,29-02-2024,Disposed,Good,1012,-648
ASSET10385,Projector,Model-289,SN-216915,Unassigned,IT,Ballari,17-01-2023,16-01-2026,Available,Excellent,1055,39
ASSET10386,Laptop,Model-579,SN-102314,Prakash Hegde,Admin,Ballari,07-07-2024,07-07-2026,In Use,Good,518,211
ASSET10387,Printer,Model-646,SN-477207,Rohan Shetty,Operations,Mangalore,18-02-2024,17-02-2026,In Use,Poor,658,71
ASSET10388,Server,Model-255,SN-592325,Shruthi Gowda,HR,Udupi,13-09-2024,13-09-2025,Damaged,Poor,450,-86
ASSET10389,Projector,Model-623,SN-283567,Deepak Desai,Admin,Bengaluru,25-03-2023,24-03-2024,Damaged,Excellent,988,-624
ASSET10390,Projector,Model-264,SN-510912,Sahana Urs,IT,Hubli,14-07-2024,14-07-2026,Damaged,Excellent,511,218
ASSET10391,Printer,Model-689,SN-813904,Prakash Urs,Sales,Ballari,25-12-2024,25-12-2027,Disposed,Good,347,747
ASSET10392,Server,Model-926,SN-850751,Asha Gowda,Sales,Hubli,28-04-2023,27-04-2025,Under Repair,Poor,954,-225
ASSET10393,Router,Model-994,SN-870696,Meena Murthy,Sales,Ballari,18-05-2024,18-05-2027,Disposed,Poor,568,526
ASSET10394,Projector,Model-998,SN-635768,Arjun Urs,Admin,Udupi,27-10-2024,27-10-2025,Under Repair,Poor,406,-42
ASSET10395,Laptop,Model-362,SN-295337,Shruthi Gowda,Sales,Ballari,03-06-2022,03-06-2023,Disposed,Excellent,1283,-919
